WKT,fid,osmid,y,x,street_count,highway,ref
"POINT (-81.935588 26.4450445)",81570,98177750,26.4450445,-81.935588,3,traffic_signals,
"POINT (-81.935275 26.446194)",81571,98177752,26.446194,-81.935275,3,,
"POINT (-81.935052 26.447082)",81572,98177756,26.447082,-81.935052,3,,
"POINT (-81.929962 26.448315)",81573,98177790,26.448315,-81.929962,1,turning_circle,
"POINT (-81.918205 26.436959)",81574,98178525,26.436959,-81.918205,3,,
"POINT (-81.919013 26.437573)",81575,98178533,26.437573,-81.919013,1,,
"POINT (-81.9291616 26.4415564)",81576,98178963,26.4415564,-81.9291616,3,,
"POINT (-81.926485 26.443995)",81577,98178977,26.443995,-81.926485,1,turning_circle,
"POINT (-81.970688 26.515773)",81581,98179752,26.515773,-81.970688,3,,
"POINT (-81.9710777 26.5169955)",81582,98179754,26.5169955,-81.9710777,1,,
"POINT (-81.952807 26.515004)",81586,98182463,26.515004,-81.952807,3,,
"POINT (-81.955401 26.514978)",81587,98182469,26.514978,-81.955401,3,,
"POINT (-81.948088 26.522113)",81588,98183369,26.522113,-81.948088,3,,
"POINT (-81.950857 26.522937)",81589,98183395,26.522937,-81.950857,3,,
"POINT (-81.952715 26.4617653)",81590,98183641,26.4617653,-81.952715,3,,
"POINT (-81.9534782 26.4586097)",81591,98183654,26.4586097,-81.9534782,3,,
"POINT (-81.9532476 26.4585642)",81592,98183668,26.4585642,-81.9532476,4,,
"POINT (-81.952557 26.458429)",81593,98183670,26.458429,-81.952557,1,,
"POINT (-81.9518041 26.4615689)",81594,98183672,26.4615689,-81.9518041,3,,
"POINT (-81.946874 26.503212)",81599,98184011,26.503212,-81.946874,3,,
"POINT (-81.964131 26.519562)",81600,98184080,26.519562,-81.964131,3,,
"POINT (-81.964476 26.520428)",81601,98184084,26.520428,-81.964476,3,,
"POINT (-81.964827 26.521322)",81602,98184087,26.521322,-81.964827,3,,
"POINT (-81.937109 26.503652)",81603,98184515,26.503652,-81.937109,3,,
"POINT (-81.949596 26.488691)",81611,98185498,26.488691,-81.949596,4,,
"POINT (-81.950172 26.488684)",81612,98185503,26.488684,-81.950172,3,,
"POINT (-81.961447 26.503905)",81613,98186353,26.503905,-81.961447,3,,
"POINT (-81.9405957 26.4489914)",81615,98186972,26.4489914,-81.9405957,3,,
"POINT (-81.94862 26.460841)",81616,98186975,26.460841,-81.94862,3,,
"POINT (-81.9486205 26.4641829)",81617,98186982,26.4641829,-81.9486205,1,,
"POINT (-81.948541 26.460825)",81618,98186987,26.460825,-81.948541,3,,
"POINT (-81.9406701 26.4490917)",81619,98186990,26.4490917,-81.9406701,3,,
"POINT (-81.946935 26.490209)",81620,98187377,26.490209,-81.946935,3,,
"POINT (-81.94479 26.5071215)",81634,98188713,26.5071215,-81.94479,3,,
"POINT (-81.97131 26.497092)",81635,98189005,26.497092,-81.97131,3,,
"POINT (-81.971812 26.498114)",81636,98189023,26.498114,-81.971812,3,,
"POINT (-81.971844 26.499374)",81637,98189030,26.499374,-81.971844,3,,
"POINT (-81.966543 26.515027)",81638,98189334,26.515027,-81.966543,4,,
"POINT (-81.966596 26.516721)",81639,98189340,26.516721,-81.966596,3,,
"POINT (-81.949418 26.48569)",81643,98189710,26.48569,-81.949418,4,,
"POINT (-81.949399 26.484895)",81644,98189713,26.484895,-81.949399,4,,
"POINT (-81.949385 26.484084)",81645,98189715,26.484084,-81.949385,4,,
"POINT (-81.9508671 26.5207666)",81652,98192696,26.5207666,-81.9508671,3,,
"POINT (-81.94585 26.519068)",81653,98192980,26.519068,-81.94585,3,,
"POINT (-81.9714156 26.5061842)",81657,98193093,26.5061842,-81.9714156,3,,
"POINT (-81.9704838 26.5053107)",81658,98193106,26.5053107,-81.9704838,3,,
"POINT (-81.9677423 26.4952252)",81659,98193536,26.4952252,-81.9677423,3,,
"POINT (-81.96773 26.494358)",81660,98193539,26.494358,-81.96773,3,,
"POINT (-81.967757 26.493708)",81661,98193543,26.493708,-81.967757,4,traffic_signals,
"POINT (-81.968277 26.515818)",81662,98193547,26.515818,-81.968277,3,,
"POINT (-81.968112 26.515611)",81663,98193553,26.515611,-81.968112,3,,
"POINT (-81.968104 26.515004)",81664,98193555,26.515004,-81.968104,3,,
"POINT (-81.968031 26.511285)",81665,98193560,26.511285,-81.968031,3,,
"POINT (-81.968022 26.510678)",81666,98193563,26.510678,-81.968022,3,,
"POINT (-81.968016 26.510285)",81667,98193564,26.510285,-81.968016,3,,
"POINT (-81.96796 26.507294)",81668,98193568,26.507294,-81.96796,4,,
"POINT (-81.967895 26.504415)",81669,98193574,26.504415,-81.967895,3,,
"POINT (-81.967875 26.503329)",81670,98193576,26.503329,-81.967875,3,,
"POINT (-81.967859 26.502506)",81671,98193585,26.502506,-81.967859,3,,
"POINT (-81.967848 26.501993)",81672,98193587,26.501993,-81.967848,3,,
"POINT (-81.967837 26.501514)",81673,98193588,26.501514,-81.967837,3,,
"POINT (-81.967819 26.499772)",81674,98193592,26.499772,-81.967819,4,traffic_signals,
"POINT (-81.967765 26.493533)",81675,98193596,26.493533,-81.967765,4,traffic_signals,
"POINT (-81.967736 26.491123)",81676,98193600,26.491123,-81.967736,3,,
"POINT (-81.967361 26.476267)",81677,98193619,26.476267,-81.967361,1,turning_circle,
"POINT (-81.9296682 26.5182929)",81681,98194842,26.5182929,-81.9296682,3,,
"POINT (-81.929658 26.51747)",81682,98194848,26.51747,-81.929658,4,,
"POINT (-81.929637 26.516601)",81683,98194851,26.516601,-81.929637,4,,
"POINT (-81.929622 26.515706)",81684,98194856,26.515706,-81.929622,3,,
"POINT (-81.929627 26.514407)",81685,98194860,26.514407,-81.929627,4,,
"POINT (-81.929581 26.51322)",81686,98194867,26.51322,-81.929581,3,,
"POINT (-81.934725 26.50896)",81687,98194920,26.50896,-81.934725,3,,
"POINT (-81.953736 26.517588)",81688,98195156,26.517588,-81.953736,3,,
"POINT (-81.953211 26.516382)",81689,98195164,26.516382,-81.953211,3,,
"POINT (-81.951914 26.516409)",81690,98195166,26.516409,-81.951914,3,,
"POINT (-81.938577 26.48815)",81691,98195464,26.48815,-81.938577,3,,
"POINT (-81.937743 26.49104)",81694,98195718,26.49104,-81.937743,3,,
"POINT (-81.9427475 26.4899184)",81695,98195723,26.4899184,-81.9427475,3,,
"POINT (-81.935545 26.489781)",81696,98196734,26.489781,-81.935545,3,,
"POINT (-81.958969 26.513686)",81704,98197056,26.513686,-81.958969,3,,
"POINT (-81.962589 26.513632)",81705,98197117,26.513632,-81.962589,3,,
"POINT (-81.951857 26.51322)",81706,98198310,26.51322,-81.951857,4,,
"POINT (-81.955364 26.513178)",81707,98198314,26.513178,-81.955364,3,,
"POINT (-81.93981 26.496247)",81722,98200436,26.496247,-81.93981,3,,
"POINT (-81.953893 26.491038)",81723,98200677,26.491038,-81.953893,3,,
"POINT (-81.953903 26.491395)",81724,98200679,26.491395,-81.953903,3,,
"POINT (-81.953911 26.491752)",81725,98200681,26.491752,-81.953911,3,,
"POINT (-81.953919 26.492109)",81726,98200683,26.492109,-81.953919,3,,
"POINT (-81.953927 26.49247)",81727,98200685,26.49247,-81.953927,4,,
"POINT (-81.95394 26.493182)",81728,98200687,26.493182,-81.95394,3,,
"POINT (-81.939734 26.52814)",81729,98200768,26.52814,-81.939734,3,,
"POINT (-81.941247 26.529014)",81730,98200784,26.529014,-81.941247,3,,
"POINT (-81.942224 26.53002)",81731,98200794,26.53002,-81.942224,3,,
"POINT (-81.95328 26.52286)",81739,98202255,26.52286,-81.95328,3,,
"POINT (-81.952606 26.521637)",81740,98202277,26.521637,-81.952606,4,,
"POINT (-81.9395387 26.4485582)",81749,98203461,26.4485582,-81.9395387,4,,
"POINT (-81.9384923 26.448187)",81750,98203467,26.448187,-81.9384923,3,,
"POINT (-81.9764097 26.5015464)",81751,98204531,26.5015464,-81.9764097,4,turning_loop,
"POINT (-81.938961 26.485694)",81754,98205102,26.485694,-81.938961,3,,
"POINT (-81.93707 26.480473)",81755,98205140,26.480473,-81.93707,1,turning_loop,
"POINT (-81.965432 26.490565)",81758,98206458,26.490565,-81.965432,3,,
"POINT (-81.943406 26.4985)",81760,98206847,26.4985,-81.943406,4,,
"POINT (-81.97747 26.507455)",81761,98207526,26.507455,-81.97747,4,,
"POINT (-81.97612 26.506984)",81762,98207535,26.506984,-81.97612,1,,
"POINT (-81.942689 26.521282)",81777,98208372,26.521282,-81.942689,3,,
"POINT (-81.942637 26.521142)",81778,98208374,26.521142,-81.942637,3,,
"POINT (-81.942257 26.521014)",81779,98208379,26.521014,-81.942257,1,,
"POINT (-81.9476226 26.5264619)",81780,98208472,26.5264619,-81.9476226,3,,
"POINT (-81.947555 26.526989)",81781,98208483,26.526989,-81.947555,3,,
"POINT (-81.950232 26.524667)",81782,98209230,26.524667,-81.950232,3,,
"POINT (-81.950194 26.523631)",81783,98209266,26.523631,-81.950194,3,,
"POINT (-81.950257 26.5251695)",81784,98209285,26.5251695,-81.950257,3,,
"POINT (-81.923426 26.531077)",81785,98209717,26.531077,-81.923426,1,,
"POINT (-81.981797 26.511864)",81796,98212309,26.511864,-81.981797,3,,
"POINT (-81.9626092 26.5100768)",81797,98212429,26.5100768,-81.9626092,3,,
"POINT (-81.961837 26.510408)",81798,98212449,26.510408,-81.961837,3,,
"POINT (-81.949123 26.49063)",81799,98212506,26.49063,-81.949123,3,,
"POINT (-81.950256 26.490692)",81801,98212685,26.490692,-81.950256,3,,
"POINT (-81.950207 26.490693)",81802,98212686,26.490693,-81.950207,3,,
"POINT (-81.949645 26.490712)",81803,98212689,26.490712,-81.949645,4,,
"POINT (-81.948851 26.490631)",81804,98212694,26.490631,-81.948851,3,,
"POINT (-81.948719 26.490629)",81805,98212697,26.490629,-81.948719,3,,
"POINT (-81.94832 26.490616)",81806,98212700,26.490616,-81.94832,3,,
"POINT (-81.947613 26.490583)",81807,98212703,26.490583,-81.947613,4,,
"POINT (-81.946482 26.49053)",81808,98212705,26.49053,-81.946482,3,,
"POINT (-81.945425 26.490492)",81809,98212709,26.490492,-81.945425,1,,
"POINT (-81.94878 26.493502)",81810,98212847,26.493502,-81.94878,3,,
"POINT (-81.9684812 26.518345)",81815,98214177,26.518345,-81.9684812,3,,
"POINT (-81.9538527 26.458695)",81816,98214611,26.458695,-81.9538527,3,,
"POINT (-81.953846 26.462011)",81817,98214634,26.462011,-81.953846,3,,
"POINT (-81.954097 26.463951)",81818,98214651,26.463951,-81.954097,3,,
"POINT (-81.9540941 26.4640677)",81819,98214653,26.4640677,-81.9540941,3,,
"POINT (-81.9543582 26.4643361)",81820,98214660,26.4643361,-81.9543582,3,,
"POINT (-81.953603 26.464407)",81821,98214700,26.464407,-81.953603,3,,
"POINT (-81.945706 26.504115)",81826,98215094,26.504115,-81.945706,3,,
"POINT (-81.945712 26.504569)",81827,98215098,26.504569,-81.945712,3,,
"POINT (-81.941097 26.522989)",81838,98215718,26.522989,-81.941097,3,,
"POINT (-81.931938 26.529229)",81841,98215994,26.529229,-81.931938,3,,
"POINT (-81.976428 26.498812)",81842,98216794,26.498812,-81.976428,3,,
"POINT (-81.955974 26.508878)",81843,98217368,26.508878,-81.955974,4,traffic_signals,
"POINT (-81.953226 26.508759)",81844,98217381,26.508759,-81.953226,4,,
"POINT (-81.952772 26.508771)",81845,98217383,26.508771,-81.952772,3,,
"POINT (-81.952135 26.508783)",81846,98217384,26.508783,-81.952135,3,,
"POINT (-81.951259 26.508804)",81847,98217389,26.508804,-81.951259,3,,
"POINT (-81.948221 26.508854)",81848,98217393,26.508854,-81.948221,3,,
"POINT (-81.947627 26.508861)",81849,98217396,26.508861,-81.947627,3,,
"POINT (-81.943675 26.5089147)",81850,98217399,26.5089147,-81.943675,5,traffic_signals,
"POINT (-81.943038 26.508916)",81851,98217401,26.508916,-81.943038,3,,
"POINT (-81.942153 26.508858)",81852,98217408,26.508858,-81.942153,3,,
"POINT (-81.940154 26.508894)",81853,98217409,26.508894,-81.940154,3,,
"POINT (-81.964269 26.500672)",81856,98218438,26.500672,-81.964269,3,,
"POINT (-81.96509 26.500078)",81857,98218445,26.500078,-81.96509,3,,
"POINT (-81.951525 26.495174)",81858,98219757,26.495174,-81.951525,3,,
"POINT (-81.950972 26.495205)",81859,98219762,26.495205,-81.950972,3,,
"POINT (-81.950125 26.495244)",81860,98219769,26.495244,-81.950125,3,,
"POINT (-81.946328 26.498318)",81861,98219846,26.498318,-81.946328,3,,
"POINT (-81.946337 26.49843)",81862,98219849,26.49843,-81.946337,3,,
"POINT (-81.946455 26.498821)",81863,98219853,26.498821,-81.946455,3,,
"POINT (-81.946524 26.500017)",81864,98219868,26.500017,-81.946524,3,,
"POINT (-81.948112 26.500629)",81865,98219899,26.500629,-81.948112,3,,
"POINT (-81.949845 26.500686)",81866,98219919,26.500686,-81.949845,3,,
"POINT (-81.950158 26.499261)",81867,98219941,26.499261,-81.950158,3,,
"POINT (-81.950186 26.498394)",81868,98219951,26.498394,-81.950186,4,,
"POINT (-81.960729 26.501049)",81871,98219997,26.501049,-81.960729,3,,
"POINT (-81.962553 26.501015)",81872,98220000,26.501015,-81.962553,3,,
"POINT (-81.963134 26.501005)",81873,98220002,26.501005,-81.963134,3,,
"POINT (-81.963656 26.50101)",81874,98220006,26.50101,-81.963656,3,,
"POINT (-81.964277 26.501041)",81875,98220011,26.501041,-81.964277,3,,
"POINT (-81.967009 26.499216)",81876,98220023,26.499216,-81.967009,3,,
"POINT (-81.951877 26.514412)",81878,98220062,26.514412,-81.951877,4,,
"POINT (-81.952795 26.5144)",81879,98220064,26.5144,-81.952795,3,,
"POINT (-81.955386 26.514363)",81880,98220068,26.514363,-81.955386,3,,
"POINT (-81.92758 26.515823)",81883,98220527,26.515823,-81.92758,1,,
"POINT (-81.92552 26.51586)",81884,98220538,26.51586,-81.92552,3,,
"POINT (-81.940369 26.503602)",81887,98221661,26.503602,-81.940369,3,,
"POINT (-81.943772 26.526529)",81888,98221674,26.526529,-81.943772,3,,
"POINT (-81.9437523 26.5260782)",81889,98221678,26.5260782,-81.9437523,3,,
"POINT (-81.959955 26.502704)",81895,98223121,26.502704,-81.959955,1,,
"POINT (-81.964334 26.50245)",81896,98223154,26.50245,-81.964334,3,,
"POINT (-81.9231208 26.4373857)",81900,98223874,26.4373857,-81.9231208,1,,
"POINT (-81.9410339 26.5127598)",81901,98225591,26.5127598,-81.9410339,4,,
"POINT (-81.940925 26.503597)",81912,98226731,26.503597,-81.940925,3,,
"POINT (-81.946038 26.520471)",81915,98227578,26.520471,-81.946038,3,,
"POINT (-81.946049 26.521016)",81916,98227580,26.521016,-81.946049,3,,
"POINT (-81.949179 26.522659)",81917,98227618,26.522659,-81.949179,3,,
"POINT (-81.949684 26.522828)",81918,98227621,26.522828,-81.949684,3,,
"POINT (-81.950027 26.522921)",81919,98227625,26.522921,-81.950027,3,,
"POINT (-81.951292 26.522932)",81920,98227633,26.522932,-81.951292,3,,
"POINT (-81.952865 26.523626)",81921,98227666,26.523626,-81.952865,3,,
"POINT (-81.966422 26.490867)",81922,98227773,26.490867,-81.966422,3,,
"POINT (-81.948465 26.490259)",81923,98227898,26.490259,-81.948465,2,,
"POINT (-81.966331 26.511305)",81929,98228602,26.511305,-81.966331,3,,
"POINT (-81.9462836 26.5163377)",81930,98228637,26.5163377,-81.9462836,3,,
"POINT (-81.9439722 26.518135)",81931,98228648,26.518135,-81.9439722,3,,
"POINT (-81.9436373 26.5179794)",81932,98228652,26.5179794,-81.9436373,4,,
"POINT (-81.9395 26.458111)",81933,98228892,26.458111,-81.9395,3,,
"POINT (-81.939499 26.458898)",81934,98228894,26.458898,-81.939499,1,,
"POINT (-81.948134 26.501469)",81935,98229834,26.501469,-81.948134,3,,
"POINT (-81.950933 26.498529)",81938,98230711,26.498529,-81.950933,3,,
"POINT (-81.95326 26.518793)",81940,98231024,26.518793,-81.95326,3,,
"POINT (-81.95324 26.517593)",81941,98231038,26.517593,-81.95324,4,,
"POINT (-81.963632 26.499217)",81944,98232387,26.499217,-81.963632,4,,
"POINT (-81.96112 26.51915)",81947,98232639,26.51915,-81.96112,3,,
"POINT (-81.9609579 26.5177487)",81948,98232659,26.5177487,-81.9609579,2,,
"POINT (-81.9609372 26.5175813)",81949,98232663,26.5175813,-81.9609372,2,,
"POINT (-81.9609361 26.5174525)",81950,98232675,26.5174525,-81.9609361,4,,
"POINT (-81.960703 26.51594)",81951,98232699,26.51594,-81.960703,4,,
"POINT (-81.962081 26.5158565)",81952,98232731,26.5158565,-81.962081,4,,
"POINT (-81.9625 26.5164)",81953,98232743,26.5164,-81.9625,3,,
"POINT (-81.963221 26.516725)",81954,98232762,26.516725,-81.963221,4,,
"POINT (-81.963456 26.516727)",81955,98232767,26.516727,-81.963456,3,,
"POINT (-81.9631804 26.5172144)",81956,98232794,26.5172144,-81.9631804,2,,
"POINT (-81.9630764 26.5174059)",81957,98232800,26.5174059,-81.9630764,2,,
"POINT (-81.96122 26.519197)",81958,98232811,26.519197,-81.96122,3,,
"POINT (-81.951639 26.512219)",81960,98234816,26.512219,-81.951639,3,,
"POINT (-81.951843 26.512629)",81961,98234826,26.512629,-81.951843,3,,
"POINT (-81.951866 26.513813)",81962,98234829,26.513813,-81.951866,3,,
"POINT (-81.951898 26.515624)",81963,98234835,26.515624,-81.951898,3,,
"POINT (-81.951484 26.493718)",81968,98235687,26.493718,-81.951484,3,,
"POINT (-81.951574 26.493648)",81969,98235688,26.493648,-81.951574,3,,
"POINT (-81.95233 26.493436)",81970,98235702,26.493436,-81.95233,3,,
"POINT (-81.952559 26.493161)",81971,98235706,26.493161,-81.952559,3,,
"POINT (-81.952616 26.492773)",81972,98235722,26.492773,-81.952616,3,,
"POINT (-81.952517 26.492396)",81973,98235732,26.492396,-81.952517,3,,
"POINT (-81.952207 26.492012)",81974,98235747,26.492012,-81.952207,3,,
"POINT (-81.951806 26.490866)",81975,98235759,26.490866,-81.951806,3,,
"POINT (-81.95168 26.465456)",81986,98238389,26.465456,-81.95168,3,,
"POINT (-81.974573 26.508804)",81987,98238410,26.508804,-81.974573,4,,
"POINT (-81.97544 26.510896)",81988,98238444,26.510896,-81.97544,3,,
"POINT (-81.938763 26.503629)",82004,98241343,26.503629,-81.938763,3,,
"POINT (-81.9409995 26.530838)",82006,98241992,26.530838,-81.9409995,3,,
"POINT (-81.941482 26.530491)",82007,98241999,26.530491,-81.941482,4,,
"POINT (-81.944202 26.529211)",82008,98242015,26.529211,-81.944202,3,,
"POINT (-81.947941 26.526963)",82009,98242035,26.526963,-81.947941,3,,
"POINT (-81.9381139 26.5254703)",82010,98242426,26.5254703,-81.9381139,3,,
"POINT (-81.93718 26.52621)",82011,98242496,26.52621,-81.93718,3,,
"POINT (-81.938317 26.529369)",82012,98242539,26.529369,-81.938317,3,,
"POINT (-81.937713 26.527647)",82013,98242591,26.527647,-81.937713,3,,
"POINT (-81.962199 26.458371)",82018,98244307,26.458371,-81.962199,3,,
"POINT (-81.96114 26.457317)",82019,98244343,26.457317,-81.96114,3,,
"POINT (-81.930113 26.530294)",82020,98244358,26.530294,-81.930113,1,turning_circle,
"POINT (-81.946501 26.504102)",82030,98245386,26.504102,-81.946501,3,,
"POINT (-81.946507 26.504558)",82031,98245388,26.504558,-81.946507,3,,
"POINT (-81.952809 26.51561)",82035,98246241,26.51561,-81.952809,3,,
"POINT (-81.946083 26.524249)",82036,98246246,26.524249,-81.946083,3,,
"POINT (-81.945875 26.524373)",82037,98246251,26.524373,-81.945875,3,,
"POINT (-81.944713 26.524325)",82038,98246288,26.524325,-81.944713,3,,
"POINT (-81.944433 26.524276)",82039,98246295,26.524276,-81.944433,3,,
"POINT (-81.947461 26.493524)",82040,98246651,26.493524,-81.947461,3,,
"POINT (-81.968298 26.491109)",82051,98248202,26.491109,-81.968298,3,,
"POINT (-81.962462 26.490614)",82059,98251296,26.490614,-81.962462,3,,
"POINT (-81.9421752 26.4484546)",82075,98254936,26.4484546,-81.9421752,4,,
"POINT (-81.94215 26.453273)",82076,98254965,26.453273,-81.94215,1,,
"POINT (-81.963656 26.493448)",82079,98255527,26.493448,-81.963656,3,,
"POINT (-81.9567758 26.4570124)",82081,98256726,26.4570124,-81.9567758,3,,
"POINT (-81.963591 26.490596)",82086,98257027,26.490596,-81.963591,3,,
"POINT (-81.974315 26.4993262)",82097,98262584,26.4993262,-81.974315,3,,
"POINT (-81.975188 26.499332)",82098,98262596,26.499332,-81.975188,3,,
"POINT (-81.965072 26.49919)",82099,98262602,26.49919,-81.965072,4,,
"POINT (-81.9683538 26.5110357)",82100,98263134,26.5110357,-81.9683538,1,turning_loop,
"POINT (-81.968711 26.5107706)",82101,98263139,26.5107706,-81.968711,3,,
"POINT (-81.9704838 26.5091241)",82102,98263161,26.5091241,-81.9704838,3,,
"POINT (-81.9714276 26.507688)",82103,98263189,26.507688,-81.9714276,3,,
"POINT (-81.9685596 26.5069446)",82104,98263249,26.5069446,-81.9685596,3,,
"POINT (-81.9685265 26.5072932)",82105,98263252,26.5072932,-81.9685265,3,,
"POINT (-81.9695168 26.5077196)",82106,98263266,26.5077196,-81.9695168,3,,
"POINT (-81.948049 26.484107)",82107,98263329,26.484107,-81.948049,3,,
"POINT (-81.951025 26.484069)",82108,98263332,26.484069,-81.951025,3,,
"POINT (-81.939888 26.484946)",82117,98265237,26.484946,-81.939888,4,,
"POINT (-81.9423123 26.4849099)",82118,98265241,26.4849099,-81.9423123,1,turning_loop,
"POINT (-81.958309 26.455041)",82127,98266913,26.455041,-81.958309,3,,
"POINT (-81.9573143 26.4544372)",82128,98266970,26.4544372,-81.9573143,3,,
"POINT (-81.9449283 26.4494322)",82131,98268180,26.4494322,-81.9449283,3,,
"POINT (-81.9448789 26.4536577)",82132,98268198,26.4536577,-81.9448789,1,,
"POINT (-81.949142 26.5227846)",82133,98268304,26.5227846,-81.949142,1,,
"POINT (-81.967135 26.502009)",82137,98269689,26.502009,-81.967135,1,,
"POINT (-81.949262 26.514051)",82138,98270358,26.514051,-81.949262,4,,
"POINT (-81.9507744 26.5154375)",82139,98270416,26.5154375,-81.9507744,1,turning_loop,
"POINT (-81.9499315 26.5154496)",82140,98270423,26.5154496,-81.9499315,1,turning_loop,
"POINT (-81.951135 26.479232)",82142,98271213,26.479232,-81.951135,3,,
"POINT (-81.95529 26.479135)",82143,98271238,26.479135,-81.95529,3,,
"POINT (-81.957048 26.47917)",82144,98271272,26.47917,-81.957048,3,,
"POINT (-81.956155 26.47922)",82145,98271278,26.47922,-81.956155,3,,
"POINT (-81.954754 26.479016)",82146,98271312,26.479016,-81.954754,4,,
"POINT (-81.951162 26.479134)",82147,98271330,26.479134,-81.951162,3,,
"POINT (-81.9553652 26.4534086)",82148,98271969,26.4534086,-81.9553652,4,,
"POINT (-81.9560423 26.4536495)",82149,98271979,26.4536495,-81.9560423,4,stop,
"POINT (-81.966037 26.462476)",82150,98272051,26.462476,-81.966037,3,,
"POINT (-81.9547907 26.4527235)",82151,98272631,26.4527235,-81.9547907,3,,
"POINT (-81.9537883 26.4524082)",82152,98272641,26.4524082,-81.9537883,3,,
"POINT (-81.9527128 26.452061)",82153,98272648,26.452061,-81.9527128,3,,
"POINT (-81.9521419 26.4518767)",82154,98272651,26.4518767,-81.9521419,3,,
"POINT (-81.9506631 26.4513992)",82155,98272654,26.4513992,-81.9506631,3,,
"POINT (-81.9499006 26.451153)",82156,98272657,26.451153,-81.9499006,3,,
"POINT (-81.9496338 26.4510669)",82157,98272664,26.4510669,-81.9496338,3,,
"POINT (-81.9491218 26.4509016)",82158,98272667,26.4509016,-81.9491218,3,,
"POINT (-81.9461605 26.4498697)",82159,98272680,26.4498697,-81.9461605,3,,
"POINT (-81.9455134 26.4496399)",82160,98272687,26.4496399,-81.9455134,4,,
"POINT (-81.9441787 26.449166)",82161,98272692,26.449166,-81.9441787,3,,
"POINT (-81.9440127 26.4491071)",82162,98272694,26.4491071,-81.9440127,3,,
"POINT (-81.9399625 26.4476689)",82163,98272698,26.4476689,-81.9399625,3,,
"POINT (-81.9393989 26.4474688)",82164,98272699,26.4474688,-81.9393989,3,,
"POINT (-81.937621 26.446085)",82165,98272728,26.446085,-81.937621,3,,
"POINT (-81.9348395 26.4446642)",82166,98272741,26.4446642,-81.9348395,3,,
"POINT (-81.9341549 26.4443164)",82167,98272744,26.4443164,-81.9341549,3,,
"POINT (-81.9328224 26.4436027)",82168,98272745,26.4436027,-81.9328224,3,,
"POINT (-81.9316135 26.4429294)",82169,98272746,26.4429294,-81.9316135,3,,
"POINT (-81.9310314 26.4426202)",82170,98272749,26.4426202,-81.9310314,4,,
"POINT (-81.9299579 26.4420016)",82171,98272750,26.4420016,-81.9299579,3,,
"POINT (-81.927989 26.440901)",82172,98272752,26.440901,-81.927989,3,,
"POINT (-81.9273263 26.4405251)",82173,98272754,26.4405251,-81.9273263,3,,
"POINT (-81.9253799 26.4394211)",82174,98272759,26.4394211,-81.9253799,4,,
"POINT (-81.9496485 26.527967)",82175,98273135,26.527967,-81.9496485,1,,
"POINT (-81.937984 26.505572)",82181,98274449,26.505572,-81.937984,1,,
"POINT (-81.953455 26.493529)",82183,98275411,26.493529,-81.953455,3,,
"POINT (-81.9439109 26.5159004)",82184,98276291,26.5159004,-81.9439109,4,traffic_signals,
"POINT (-81.978008 26.493274)",82189,98276406,26.493274,-81.978008,3,traffic_signals,
"POINT (-81.978046 26.493447)",82190,98276415,26.493447,-81.978046,4,traffic_signals,
"POINT (-81.928885 26.530309)",82194,98276554,26.530309,-81.928885,4,,
"POINT (-81.9433884 26.5181404)",82195,98276576,26.5181404,-81.9433884,4,,
"POINT (-81.9437611 26.5160435)",82196,98276589,26.5160435,-81.9437611,4,traffic_signals,
"POINT (-81.9439159 26.516039)",82197,98276595,26.516039,-81.9439159,4,traffic_signals,
"POINT (-81.943122 26.518846)",82198,98276611,26.518846,-81.943122,3,,
"POINT (-81.929017 26.530435)",82199,98276631,26.530435,-81.929017,3,,
"POINT (-81.9461606 26.5159196)",82200,98276697,26.5159196,-81.9461606,3,,
"POINT (-81.953836 26.510528)",82201,98276717,26.510528,-81.953836,3,,
"POINT (-81.964095 26.502636)",82202,98276726,26.502636,-81.964095,3,,
"POINT (-81.964906 26.502011)",82203,98276727,26.502011,-81.964906,3,,
"POINT (-81.965583 26.501494)",82204,98276728,26.501494,-81.965583,3,,
"POINT (-81.965923 26.501231)",82205,98276730,26.501231,-81.965923,3,,
"POINT (-81.968685 26.499106)",82206,98276731,26.499106,-81.968685,3,,
"POINT (-81.970035 26.498067)",82207,98276732,26.498067,-81.970035,3,,
"POINT (-81.9751491 26.4951932)",82208,98276737,26.4951932,-81.9751491,3,,
"POINT (-81.945116 26.487264)",82210,98276963,26.487264,-81.945116,3,,
"POINT (-81.945354 26.486607)",82211,98276978,26.486607,-81.945354,3,,
"POINT (-81.94532 26.48528)",82212,98276983,26.48528,-81.94532,3,,
"POINT (-81.945563 26.484863)",82213,98276993,26.484863,-81.945563,3,,
"POINT (-81.943145 26.488963)",82214,98277001,26.488963,-81.943145,3,,
"POINT (-81.943572 26.488955)",82215,98277004,26.488955,-81.943572,3,,
"POINT (-81.958771 26.493468)",82216,98277374,26.493468,-81.958771,3,,
"POINT (-81.9596057 26.4935435)",82217,98277391,26.4935435,-81.9596057,3,,
"POINT (-81.946974 26.480363)",82219,98278091,26.480363,-81.946974,3,,
"POINT (-81.9469887 26.4809506)",82220,98278093,26.4809506,-81.9469887,1,turning_loop,
"POINT (-81.9585477 26.5106239)",82221,98279123,26.5106239,-81.9585477,3,,
"POINT (-81.959091 26.511469)",82222,98279133,26.511469,-81.959091,4,,
"POINT (-81.9592172 26.5117354)",82223,98279141,26.5117354,-81.9592172,3,,
